function	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
AMYLOSUCRASE-RXN	450.42	438.65	298.09	384.53	469.83	420.41	309.44	421.47	350.38999999999993	296.8900000000001	324.9600000000001	328.24999999999994	510.19	304.1	348.55	325.3300000000001	354.03	360.94
ANTHRANILOYL-COA-MONOOXYGENASE-RXN	4527.4	4148.52	5403.27	5017.73	5831.0999999999985	4991.27	3533.1	3651.21	4348.2	4183.3600000000015	4136.26	3707.17	4719.3499999999985	4992.17	4160.219999999998	4458.8499999999985	4779.09	4662.27
ANTHRANSYN-RXN	18395.38000000001	18311.95	21394.070000000003	20399.200000000004	22804.220000000005	20456.69	18223.5	17398.96	17782.350000000006	18091.16	18984.65	17562.199999999993	19129.190000000006	20257.090000000004	18871.880000000005	19013.360000000008	19017.26	20052.749999999996
AQUACOBALAMIN-REDUCTASE-RXN	11.0	5.5	9.33	9.5	25.5	9.0	31.25	6.0	13.0	16.5	10.5	9.0	20.5	17.0	10.5	11.5	13.0	13.0
ARABINONATE-DEHYDRATASE-RXN	22.0	24.0	65.0	51.0	76.0	52.0	18.0	19.0	22.0	20.0	25.0	26.0	21.0	30.0	13.0	28.0	37.0	38.0
ARABISOM-RXN	2105.85	3287.61	2063.03	2342.26	1497.59	1962.66	2481.120000000001	2627.37	2714.5000000000005	2338.63	2473.5899999999992	2264.41	2938.0600000000004	2563.82	2626.98	2643.2	2436.38	2345.48
ARACHIDONATE-15-LIPOXYGENASE-RXN	98.0	70.0	136.0	92.0	143.0	111.0	114.0	51.0	56.0	94.0	123.0	106.0	67.0	83.0	82.0	91.0	133.0	83.0
ARALKYLAMINE-DEHYDROGENASE-RXN	4.0	0.0	5.0	1.0	2.0	0.0	4.0	17.0	0.0	34.0	3.0	14.0	1.0	1.0	1.0	2.0	0.0	1.0
ARGDECARBOX-RXN	7270.33	5760.68	7735.6	7614.559999999998	9667.23	7575.55	6297.66	6037.699999999999	6959.230000000001	7080.58	6984.18	6159.770000000001	7107.1399999999985	8453.73	6991.580000000003	7052.9299999999985	7412.79	7295.67
ARGINASE-RXN	7484.62	7695.5999999999985	8792.29	8973.159999999998	9875.97	7954.58	6973.36	7363.67	7532.6	7193.84	7679.289999999999	6749.85	8253.099999999999	8820.58	7234.14	8001.929999999998	8452.02	7953.59
ARGININE--TRNA-LIGASE-RXN	12220.319999999998	14111.62	13898.149999999998	14063.320000000003	14186.91	13300.52	12390.99	12535.54	12475.85	12235.63	13173.08	11900.340000000002	13955.75	14074.789999999995	13131.93	13531.35	13535.53	13458.27
ARGININE-DEIMINASE-RXN	2901.8099999999995	4696.59	3419.8	3468.01	2654.36	3007.65	3256.7200000000007	4030.61	3516.05	3009.4	3642.91	2970.74	4519.949999999999	4135.83	3811.86	4168.6399999999985	3949.880000000001	3809.010000000001
ARGININE-N-SUCCINYLTRANSFERASE-RXN	2252.44	1702.1799999999994	1854.31	2549.99	2828.080000000001	3069.2500000000005	1564.59	1603.91	1775.9700000000007	2155.51	1815.51	2249.03	1977.31	2367.86	1631.5600000000004	1631.51	2126.1800000000007	1690.86
ARGINYLTRANSFERASE-RXN	6143.330000000001	4973.5999999999985	6953.8600000000015	6855.219999999998	9039.9	7182.75	5037.289999999999	4288.219999999998	4778.970000000001	5428.1799999999985	5706.79	4922.27	5291.0999999999985	6497.779999999999	5313.100000000001	5770.419999999999	5886.34	5675.33
ARGSUCCINLYA-RXN	11427.38	12581.1	13867.51	13195.59	13594.61	12545.25	11485.140000000005	11389.249999999998	11282.77	11208.570000000003	12297.499999999995	11176.81	12469.27	12435.919999999998	12053.65	12487.589999999998	12227.329999999998	12779.260000000002
ARGSUCCINSYN-RXN	11102.41	12629.77	13031.160000000002	12321.52	13268.32	12219.8	10984.520000000002	10817.05	10752.900000000003	10876.990000000003	11837.179999999997	10690.22	12257.670000000002	12364.7	11866.010000000002	11955.22	11905.35	12057.21
AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN	1674.3099999999995	1707.17	2013.34	1872.1600000000005	1900.17	1360.65	1521.83	1558.1699999999996	1556.5100000000002	1492.8300000000004	1716.46	1453.1799999999996	1956.83	2038.98	1730.18	1867.31	1828.84	1926.35
ARYL-ALCOHOL-DEHYDROGENASE-NADP+-RXN	661.4999999999999	1062.5	793.84	542.66	662.6700000000002	735.17	745.8299999999998	616.49	513.51	510.66	793.8200000000003	696.49	679.49	542.8299999999998	777.84	767.6600000000002	585.01	671.17
ARYL-ALCOHOL-DEHYDROGENASE-RXN	858.47	1281.28	640.96	783.84	645.92	765.21	876.91	1091.6	1100.06	939.94	965.46	906.08	1334.68	1175.39	1075.53	1268.7	1105.43	981.73
ARYL-SULFOTRANSFERASE-RXN	8.0	6.0	14.0	6.0	3.0	2.0	11.0	3.0	6.0	10.0	10.0	18.0	4.0	5.0	12.0	13.0	7.0	10.0
ARYLAMINE-N-ACETYLTRANSFERASE-RXN	47.83	55.0	53.0	23.33	15.0	20.33	37.5	33.67	27.0	25.0	22.33	32.83	33.17	19.0	55.0	32.5	31.0	22.33
ARYLFORMAMIDASE-RXN	6318.700000000002	5004.36	6577.5700000000015	6731.279999999999	9340.719999999998	6556.29	4595.19	4205.789999999999	5242.980000000001	5441.539999999999	5444.77	4146.93	6199.249999999997	7742.61	5418.280000000002	6240.749999999997	6452.339999999998	5773.18
ARYLSULFAT-RXN	5261.14	5770.3200000000015	7759.049999999998	5265.589999999998	5983.449999999999	5653.339999999998	6965.440000000001	5510.269999999999	5688.07	5947.28	6286.359999999999	6285.55	5004.780000000002	5133.579999999999	5814.230000000001	5833.66	5657.490000000002	5430.48
ASNSYNA-RXN	17.0	53.5	25.33	21.83	30.5	15.33	38.83	17.0	35.67	28.17	24.17	51.67	28.83	24.33	18.17	19.5	19.0	29.33
ASNSYNB-RXN	18930.040000000008	21870.92	22207.16	21047.79	21189.230000000007	19640.670000000006	19405.810000000005	18872.940000000013	18944.020000000004	18869.58	19844.469999999994	18002.890000000007	21604.26	21063.92	20156.2	21089.120000000006	20600.73	21566.74000000001
ASPAMINOTRANS-RXN	7018.27	7929.88	10215.38	8736.289999999999	9992.22	8444.42	8131.17	8580.869999999999	7836.500000000001	8065.410000000002	8659.810000000001	8131.910000000002	7942.93	8816.480000000001	7894.620000000001	8126.019999999998	8637.310000000001	8679.970000000001
ASPARAGHYD-RXN	10031.7	9013.199999999999	10665.709999999997	11903.1	13674.740000000002	11669.720000000001	8397.1	7843.679999999998	9400.630000000001	9523.09	9116.989999999998	8889.99	10340.889999999998	11645.489999999998	9168.99	9554.299999999997	10241.84	9692.08
ASPARAGINE--TRNA-LIGASE-RXN	1745.0199999999993	2034.4199999999994	2316.2999999999993	2021.31	1957.74	1968.55	2266.58	2387.96	2472.370000000001	2415.34	2172.09	2162.01	2291.31	2220.6800000000007	2250.79	1943.3	2114.4700000000007	2202.74
ASPARTASE-RXN	1883.09	1695.28	2146.66	1975.12	2189.59	1759.06	1890.76	1830.36	2311.5599999999995	2435.9800000000005	1939.6500000000005	2313.38	1777.71	2093.57	1660.1899999999996	2078.55	2137.850000000001	1695.5500000000004
ASPARTATE--TRNA-LIGASE-RXN	10522.49	11306.6	12340.830000000002	11870.600000000002	12785.57	11632.05	10536.850000000004	10324.38	10433.570000000003	10482.990000000002	11092.18	10157.05	11353.17	11832.7	10999.340000000002	11198.8	11289.429999999997	11503.46
ASPARTATE-4-DECARBOXYLASE-RXN	348.13000000000005	409.77	628.67	541.33	735.2199999999998	517.97	347.12	339.4000000000001	298.93	365.4	485.13	415.1	307.87	393.27	306.33	368.62	505.8	350.72
ASPARTATE-RACEMASE-RXN	5162.4299999999985	5283.9000000000015	6874.810000000001	6408.5099999999975	7609.750000000001	6312.16	4174.2	4039.36	4287.05	4473.740000000002	5042.3600000000015	4484.190000000001	4887.27	5314.629999999999	4614.37	4832.27	5093.13	4992.74
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	11292.259999999998	12230.82	13092.53	12488.48	13303.159999999998	12350.570000000003	11347.890000000005	11230.75	11411.520000000002	11224.440000000004	11893.36	10946.090000000002	12137.55	12497.959999999995	11803.340000000002	12150.31	12029.28	12300.32
ASPARTATEKIN-RXN	13163.79	14316.569999999998	15953.07	14628.83	15518.65	14581.65	13834.44	13283.04	13870.47	13931.410000000002	13891.929999999997	13253.68	14314.46	14665.999999999995	14000.8	13909.47	13943.25	14468.64
ASPCARBTRANS-RXN	10520.22	11292.87	12343.680000000002	11920.05	12805.51	11628.03	10553.890000000003	10337.13	10400.770000000004	10501.090000000002	11124.19	10171.9	11362.13	11869.959999999995	11024.150000000005	11221.87	11301.299999999996	11505.360000000002
ASPDECARBOX-RXN	5348.659999999999	6849.869999999999	7008.249999999999	6828.1100000000015	6735.639999999998	6056.8499999999985	5753.96	6664.419999999999	6225.819999999999	5897.03	6318.05	5480.72	6908.959999999999	6607.489999999999	6380.0700000000015	6497.319999999999	6482.37	6757.980000000001
ATP-ADENYLYLTRANSFERASE-RXN	3232.0499999999993	5028.549999999998	3555.53	3534.1	2519.4100000000008	3291.51	3530.61	4028.21	3657.1699999999987	3360.11	3898.52	3386.09	4615.3499999999985	3697.489999999999	4075.76	4090.52	3999.28	4045.75
ATP-CITRATE-PRO-S--LYASE-RXN	10.0	12.0	6.0	14.0	6.0	12.0	20.0	12.0	18.0	14.0	22.0	30.0	18.0	18.0	18.0	76.0	26.0	38.0
ATP-PYROPHOSPHATASE-RXN	3343.28	3334.27	4010.45	3508.26	3984.17	4112.69	3889.39	3119.61	2685.67	3216.29	3789.28	3649.99	2740.13	3032.05	3361.5	3324.15	3344.6	3594.88
ATPASE-RXN	0.0	0.0	0.33	1.5	0.0	0.17	0.17	0.33	0.5	0.5	0.0	0.33	0.0	0.0	0.0	0.0	0.17	0.67
ATPPHOSPHORIBOSYLTRANS-RXN	10464.49	11223.6	12236.830000000002	11756.600000000002	12626.57	11554.05	10468.850000000004	10259.38	10322.570000000003	10367.990000000002	11027.18	10099.05	11282.17	11697.7	10931.340000000002	11131.8	11197.429999999997	11421.46
ATPSYN-RXN	31933.67000000001	31730.950000000004	37014.12000000002	36139.56999999999	41082.56999999999	35724.029999999984	30058.959999999995	28089.51	29536.369999999995	30371.219999999994	31975.17	29207.169999999984	32101.579999999994	35089.88	31117.10000000001	32187.59	32700.25	32973.360000000015
AZOBENZENE-REDUCTASE-RXN	59.5	68.0	32.33	41.83	26.5	76.33	237.58	108.0	133.67000000000002	145.67000000000004	71.34	269.17	32.83	24.33	39.67	26.0	18.58	37.83
BADH-RXN	6587.1799999999985	9226.11	8186.120000000001	8197.289999999999	6843.880000000001	7100.14	7767.710000000003	8587.359999999999	8060.8	7512.6	8134.77	7674.030000000002	8757.75	7767.5	7661.619999999997	8526.83	8911.06	8017.560000000001
BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN	1859.7699999999993	2364.88	2027.9	2242.4999999999995	1952.6800000000005	2000.64	1999.0900000000006	2518.44	2466.72	2207.39	2263.13	1754.33	2737.08	2372.88	2308.1999999999994	2534.439999999999	2403.44	2626.130000000001
BENZOATE--COA-LIGASE-RXN	1552.5599999999995	1287.2	1605.2900000000004	1419.13	1981.85	1492.61	1234.4600000000005	1179.47	1535.39	1488.48	1570.7	1177.72	1552.1300000000006	1916.48	1495.5599999999995	1790.9600000000007	1918.58	1521.71
BENZOATE-12-DIOXYGENASE-RXN	1160.66	952.7	1225.18	1311.4000000000005	1897.48	1382.6799999999996	867.88	1019.4	732.96	925.0999999999997	1067.22	1264.5000000000002	868.48	899.8999999999999	867.02	913.22	1071.76	976.6
BENZOYLFORMATE-DECARBOXYLASE-RXN	1447.6899999999996	1943.85	1906.53	1997.29	1699.6700000000005	1622.6900000000005	1932.8200000000006	1793.6700000000005	1655.2599999999998	1510.7500000000002	1727.5499999999995	1521.0099999999998	1835.15	1393.65	1802.5099999999993	1846.7200000000007	1726.39	2068.94
BENZYL-ALC-DEHYDROGENASE-RXN	858.47	1281.28	640.96	783.84	645.92	765.21	876.91	1091.6	1100.06	939.94	965.46	906.08	1334.68	1175.39	1075.53	1268.7	1105.43	981.73
BETA-GLUCOSIDE-KINASE-RXN	4.0	3.0	3.0	3.0	2.0	5.0	13.75	7.0	7.0	6.0	5.0	13.0	4.0	4.0	0.0	6.0	4.0	3.0
BETA-GLUCURONID-RXN	1451.0	991.66	1728.1300000000006	1664.0	1648.3200000000004	1371.5	759.0	595.48	1320.32	1205.84	847.3199999999998	923.5	1064.84	1197.0	719.34	925.0	1084.16	847.16
BETA-LACTAMASE-RXN	13256.84	15879.32	15405.97	15763.059999999996	15725.650000000005	14841.670000000002	13182.440000000002	12664.520000000002	12730.01	12890.550000000005	14319.519999999995	12589.450000000004	15376.7	15550.850000000002	13925.600000000004	14890.140000000005	14573.129999999996	14526.24
BETA-LYSINE-56-AMINOMUTASE-RXN	2996.9599999999987	5169.34	3662.34	3805.320000000001	2663.68	2927.98	3314.9999999999995	4109.660000000002	3613.68	2847.32	3786.26	3013.699999999999	4673.66	3857.9600000000014	3992.36	4000.62	3510.34	4244.04
BETA-PHOSPHOGLUCOMUTASE-RXN	984.45	741.62	1408.46	1545.9999999999998	1372.66	1324.9499999999996	815.16	1135.2	1469.8899999999994	1202.3200000000004	757.92	1213.9500000000005	1169.98	1364.07	815.1299999999999	788.2400000000001	1024.9700000000003	1030.09
BETAGALACTOSID-RXN	11803.509999999995	14229.01	12656.309999999998	13679.269999999995	10893.97	11664.3	10238.7	10145.34	14448.510000000002	11898.44	11298.37	10603.540000000005	13875.19	12670.73	11286.37	12976.299999999996	12169.540000000005	10919.44
BILIRUBIN-OXIDASE-RXN	148.91	124.67	163.92	148.41	119.17	148.59	91.25	102.17	247.66	160.17000000000004	164.16	151.57999999999996	145.59	185.25	109.33	217.84	156.82999999999996	127.59
BIOTIN-CARBOXYL-RXN	16064.45	18995.460000000006	18233.52	18064.709999999995	17718.259999999995	17611.149999999998	16982.61	17017.940000000002	16381.450000000004	16658.75	17615.299999999992	16402.649999999998	18585.13	18158.09	17433.500000000007	17773.51	17876.879999999994	18059.50999999999
BIOTINLIG-RXN	10515.49	11311.6	12340.830000000002	11824.600000000002	12777.57	11660.05	10530.850000000004	10321.38	10393.570000000003	10452.990000000002	11136.18	10190.05	11359.17	11837.7	11017.340000000002	11210.8	11279.429999999997	11503.46
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	15335.64	17287.809999999998	18728.47	17210.9	18337.49	16983.16	16536.440000000002	16902.609999999993	16376.460000000005	16195.11	16978.089999999997	15652.27	17666.24	18028.21	16930.38000000001	17106.739999999998	17087.049999999996	17433.089999999993
BRANCHED-CHAINAMINOTRANSFERLEU-RXN	15335.64	17287.809999999998	18728.47	17210.9	18337.49	16983.16	16536.440000000002	16902.609999999993	16376.460000000005	16195.11	16978.089999999997	15652.27	17666.24	18028.21	16930.38000000001	17106.739999999998	17087.049999999996	17433.089999999993
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	15335.64	17287.809999999998	18728.47	17210.9	18337.49	16983.16	16536.440000000002	16902.609999999993	16376.460000000005	16195.11	16978.089999999997	15652.27	17666.24	18028.21	16930.38000000001	17106.739999999998	17087.049999999996	17433.089999999993
BTUR2-RXN	16551.350000000002	18027.310000000005	19677.030000000006	19086.34	20809.31	18755.540000000005	15894.830000000005	15772.249999999998	15894.570000000005	15938.97	17113.619999999995	15556.4	17793.260000000002	18228.06	16747.410000000003	17620.410000000003	17667.719999999998	17668.09
BUTYRATE--COA-LIGASE-RXN	2.0	15.0	6.0	6.0	1.0	6.0	13.0	9.0	4.0	6.0	4.0	15.0	10.0	5.0	7.0	8.0	14.0	6.0
BUTYRATE-KINASE-RXN	103.5	149.0	77.33	81.83	53.5	107.33	324.83	156.0	205.67	184.67	124.17	402.17	64.83	53.33	80.67	59.0	44.5	91.83
BUTYRYL-COA-DEHYDROGENASE-RXN	6703.000000000001	6586.879999999999	7305.98	7070.95	8610.24	7719.13	6212.619999999999	5354.690000000001	5560.3200000000015	6281.4	6499.079999999999	5500.19	6540.039999999999	7245.89	6598.96	6611.5999999999985	6730.61	6582.5700000000015
CAFFEOYL-COA-O-METHYLTRANSFERASE-RXN	1594.7099999999996	2534.41	1504.33	1670.6399999999994	1214.52	1549.67	1864.22	2077.08	1832.0700000000006	1535.5399999999993	1961.2599999999993	1656.0199999999993	2340.84	2103.9700000000007	2141.14	2021.0499999999995	1723.12	1814.4000000000005
CARBAMATE-KINASE-RXN	1427.5300000000002	2288.84	1396.84	1658.2199999999998	1532.09	1566.0800000000004	1770.28	2232.7	1846.09	1494.1299999999994	1900.4	1626.2799999999993	2333.16	2409.78	1976.01	2216.5	2004.9600000000007	1911.08
CARBODEHYDRAT-RXN	22593.700000000004	25350.97	26415.81	25484.419999999995	26561.59	24915.199999999993	21388.81	21195.74	22493.94	22153.38	22992.85	20708.2	25377.949999999993	25684.84	23448.329999999994	24589.939999999995	24238.369999999995	24125.53
CARBON-MONOXIDE-DEHYDROGENASE-RXN	25432.5	30222.990000000005	31265.169999999995	30161.099999999995	27786.46000000001	26480.61	26912.239999999994	25949.76	23983.699999999993	23160.629999999994	27809.07	24222.549999999992	30022.770000000004	28848.890000000014	27113.040000000008	29110.29	29284.08	29817.65
CARBONYL-REDUCTASE-NADPH-RXN	18.0	0.0	0.0	12.0	5.0	3.0	24.0	6.0	10.0	11.0	12.0	11.0	5.0	2.0	1.0	6.0	3.0	5.0
CARBOXY-OXOHEPT-ENEDIOATE-DECARBOXY-RXN	2458.0599999999995	1805.97	1937.55	2329.73	3203.780000000001	2067.35	1803.24	1913.5	2253.19	2255.7	2312.38	1719.2	2771.81	3558.76	2340.7599999999993	2821.890000000001	2847.120000000001	2314.13
CARBOXYCYCLOHEXADIENYL-DEHYDRATASE-RXN	455.03	681.6	679.6399999999998	640.1700000000004	901.37	622.8000000000002	721.7299999999998	715.8000000000003	572.34	765.6100000000001	738.7900000000003	621.85	651.12	590.4100000000002	725.2700000000002	659.9200000000002	814.1700000000002	732.81
CARBOXYLESTERASE-RXN	1813.99	2343.21	2125.69	1940.55	1769.73	1810.7500000000007	2252.2500000000005	2187.43	2006.36	2056.1800000000007	2025.99	2244.71	2202.32	1776.1	1960.1499999999994	2148.4	1960.38	1960.14
CARBOXYMETHYLENEBUTENOLIDASE-RXN	19176.330000000013	19561.390000000007	21395.420000000006	21566.05	23675.03	20377.81	17397.68	15702.349999999995	17390.260000000006	17347.710000000006	18831.960000000006	16152.660000000005	20502.97000000001	21673.119999999995	18500.540000000008	20460.97	19953.76	19893.640000000007
CARBPSYN-RXN	22021.56	23381.51	25602.97	24614.730000000003	26628.17	24335.520000000004	22160.17000000001	21370.67	21865.180000000008	21843.390000000007	22948.29	21656.32	23454.88	24268.209999999995	22559.880000000005	23008.73	23284.24	23648.28
CARNDETRU-RXN	910.17	1051.59	1465.09	1102.91	1532.25	1228.42	916.0	837.83	666.08	832.17	1078.91	947.09	865.17	904.09	858.83	981.0	1243.5	881.33
CARNITINE-3-DEHYDROGENASE-RXN	419.27	406.27	714.6699999999997	668.69	986.68	654.13	446.32	528.9700000000001	349.36	630.73	593.53	603.74	416.8	512.14	325.96	437.99	680.4000000000002	446.14
CARNITINE-O-ACETYLTRANSFERASE-RXN	150.57999999999996	276.5	188.5	367.08	188.25	128.07999999999998	146.0	193.67	113.5	181.5	144.82999999999996	158.82999999999996	246.67	201.0	177.0	235.75	367.75	188.08
CARVEOL-DEHYDROGENASE-RXN	9.0	15.0	6.0	2.0	2.0	5.0	11.0	14.0	14.0	9.0	5.0	13.0	12.0	6.0	8.0	4.0	7.0	8.0
CATAL-RXN	21101.15	22060.18	24121.550000000003	23937.269999999997	26090.550000000003	23469.620000000003	18884.530000000002	18570.510000000002	20050.18	20209.35	20783.02	19123.25	22605.06	24342.36	20405.960000000006	21992.64	22546.870000000003	21376.15
CATECHOL-12-DIOXYGENASE-RXN	1856.36	1779.12	2514.5	2327.29	2955.96	2277.42	1627.6	1590.2	1778.5800000000006	1895.01	1913.31	1909.46	1777.37	1819.23	1539.85	2084.84	2307.65	1757.04
CATECHOL-2-3-DIOXYGENASE-RXN	3369.67	3780.7	4060.36	4011.77	4089.24	4012.5200000000013	4134.540000000001	3679.81	3077.98	3233.01	4013.94	4203.939999999999	3165.32	2757.66	3369.6299999999987	3483.89	3510.71	3534.15
CATECHOL-23-DIOXYGENASE-RXN	3369.67	3780.7	4060.36	4011.77	4089.24	4012.5200000000013	4134.540000000001	3679.81	3077.98	3233.01	4013.94	4203.939999999999	3165.32	2757.66	3369.6299999999987	3483.89	3510.71	3534.15
CATECHOL-O-METHYLTRANSFERASE-RXN	48.5	59.0	56.0	29.0	14.0	21.0	39.5	33.0	30.0	31.0	23.0	32.5	36.5	19.0	57.0	32.5	31.0	22.0
CDP-GLUCOSE-46-DEHYDRATASE-RXN	2230.3100000000004	1966.7	2881.33	2580.36	3510.0399999999995	2727.2000000000007	1920.0	1815.7	1704.1900000000005	1956.32	2187.8299999999995	1930.27	1904.95	2197.4500000000007	2011.36	1983.45	2200.5	2081.6600000000008
CDPDIGLYPYPHOSPHA-RXN	14.3	13.27	26.83	22.8	12.07	17.84	59.24	16.5	16.06	15.17	22.2	18.47	16.570000000000004	24.67	15.43	14.44	22.1	14.14
CDPDIGLYSYN-RXN	14142.93	13893.28	16358.750000000002	16023.659999999998	18434.28	15504.45	12789.88	12578.209999999995	13229.57	13411.79	14159.12	12515.810000000005	14460.819999999998	15809.369999999995	13773.430000000002	14551.469999999998	14897.21	14518.589999999998
CDPKIN-RXN	10567.49	11344.6	12378.33	11895.100000000002	12849.57	11691.55	10569.850000000004	10389.88	10426.570000000003	10480.490000000002	11134.68	10186.55	11441.17	11901.2	11048.840000000002	11312.8	11391.429999999997	11545.96
CDPREDUCT-RXN	24916.98	26827.390000000007	29243.31	28640.86	30433.48000000001	27251.48999999999	24005.700000000004	23449.41000000001	24989.949999999986	24389.8	25775.17	23492.240000000005	27127.67000000001	28212.24	25231.31	26927.75000000001	26600.75999999999	26520.29
CELLOBIOSE-PHOSPHORYLASE-RXN	67.77	39.22	22.0	44.0	19.0	37.0	103.11	83.33	96.66	92.45	56.0	68.22	50.0	19.0	42.22	49.0	35.0	71.11
CELLULOSE-SYNTHASE-UDP-FORMING-RXN	1784.7899999999993	2082.36	2816.26	2580.59	3264.96	2498.9	1878.72	2095.82	1788.8199999999995	1841.85	2472.02	1879.21	1836.87	1921.72	1735.6599999999994	2004.61	2769.13	2152.61
CEPHALOSPORIN-C-DEACETYLASE-RXN	1400.0400000000004	2025.0	1459.25	1596.2399999999998	1268.99	1573.55	1312.13	1587.06	1589.4600000000007	1437.6999999999994	1756.52	1413.32	1645.9799999999998	1387.45	1592.1699999999994	1744.8999999999994	1482.91	1473.8
