"","X1","X2","elements","filed","Kingdom","Phylum","Class","Order","Family","Genus","Species","group","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"fun_ASV_62",-24.2249957635418,34.7099069109893,"fun_ASV_62","fun","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_620",31.6233846934339,-2.37502382071766,"fun_ASV_620","fun","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrella","Unassigned","fun",1,1,0,1
"fun_ASV_621",33.2746270985171,-38.8232386106847,"fun_ASV_621","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_627",-38.8121256059558,31.0993467645299,"fun_ASV_627","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_628",9.29497633447692,-1.29033019943644,"fun_ASV_628","fun","Fungi","Basidiomycota","Agaricomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun",1,0.147303814116616,0,1
"fun_ASV_629",7.59694550104276,44.9314250078033,"fun_ASV_629","fun","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium_lignicola_SH1564468.08FU","fun",0,0,0,0
"fun_ASV_63",33.2854127827843,-35.6571562416388,"fun_ASV_63","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Oxytrichidae","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_631",17.0648742456044,-7.16882138791028,"fun_ASV_631","fun","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Unassigned","Unassigned","Unassigned","fun",2,0.133174791914388,335,2
"fun_ASV_632",14.9755113887348,-44.6865873259615,"fun_ASV_632","fun","Fungi","Ascomycota","Dothideomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_635",-6.60974617751122,27.4401330377278,"fun_ASV_635","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",4,0.174183514774495,813.232532940721,4
"fun_ASV_638",41.9421999591141,19.2110325966292,"fun_ASV_638","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_amoeboidea_SH1650284.08FU","fun",0,0,0,0
"fun_ASV_640",-27.5015087526241,-36.2184463311289,"fun_ASV_640","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella","Gibberella_tricincta_SH1517618.08FU","fun",0,0,0,0
"fun_ASV_641",44.1106902461567,-21.7465875296717,"fun_ASV_641","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_642",30.4492931975709,33.7673133304489,"fun_ASV_642","fun","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae","Powellomyces","Unassigned","fun",0,0,0,0
"fun_ASV_643",27.7041447646408,-33.0399669577925,"fun_ASV_643","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Staphylotrichum","Unassigned","fun",0,0,0,0
"fun_ASV_646",-38.8599403342479,22.642832511137,"fun_ASV_646","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_648",33.0037977277376,38.0783432475045,"fun_ASV_648","fun","Fungi","Rozellomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_65",0.981785524303497,44.9531612724202,"fun_ASV_65","fun","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_650",-44.2912123748422,-23.6100236182928,"fun_ASV_650","fun","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Oxytrichidae","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_652",16.9896111506946,-39.0030190198973,"fun_ASV_652","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_654",40.3953488205324,3.6596583111806,"fun_ASV_654","fun","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_655",-20.1860641788819,44.8841669039432,"fun_ASV_655","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_66",-45.1223091569164,-6.4964696890833,"fun_ASV_66","fun","Fungi","Ascomycota","Sordariomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_661",-0.812329976897012,25.2761182939453,"fun_ASV_661","fun","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Unassigned","Unassigned","Unassigned","fun",4,0.185737976782753,698.627327730935,4
"fun_ASV_664",3.72211637874749,-45.8502218308078,"fun_ASV_664","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_67",21.4540616942066,-42.9301919662749,"fun_ASV_67","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun",0,0,0,0
"fun_ASV_674",-10.9044807550088,25.0182625557062,"fun_ASV_674","fun","Viridiplantae","Chlorophyta","Unassigned","Unassigned","Unassigned","Scenedesmus","Unassigned","fun",1,0.132439889633425,0,1
"fun_ASV_677",-26.5175215762353,-8.08451664884032,"fun_ASV_677","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",12,0.23712067748765,5526.13838027689,12
"fun_ASV_679",-30.6486330096759,35.8006122411233,"fun_ASV_679","fun","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Coelastrella","Coelastrella_rubescens_SH1585582.08FU","fun",0,0,0,0
"fun_ASV_68",-18.8393734996012,17.3308874318011,"fun_ASV_68","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Unassigned","fun",13,0.238805970149254,1235.18160709069,13
"fun_ASV_680",38.0377486872762,27.9368628644857,"fun_ASV_680","fun","Viridiplantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum","Unassigned","fun",0,0,0,0
"fun_ASV_683",-48.8605585411308,-3.55689616195243,"fun_ASV_683","fun","Alveolata","Ciliophora","Oligohymenophorea","Philasterida","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_685",39.0374121125434,-27.0778468469113,"fun_ASV_685","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_688",35.1623106973266,-32.0346234531849,"fun_ASV_688","fun","Alveolata","Ciliophora","Oligohymenophorea","Hymenostomatida","Tetrahymenidae","Tetrahymena","Unassigned","fun",0,0,0,0
"fun_ASV_689",-8.48810408393798,-23.9426177171351,"fun_ASV_689","fun","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Unassigned","Unassigned","fun",10,0.219178082191781,2641.52726844385,10
"fun_ASV_69",-8.42651129781294,17.8110516062786,"fun_ASV_69","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Holostichidae","Anteholosticha","Unassigned","fun",1,0.163662932294204,0,1
"fun_ASV_690",48.6639650636157,4.79509449955305,"fun_ASV_690","fun","Alveolata","Ciliophora","Litostomatea","Haptorida","Acropisthiidae","Fuscheria","Unassigned","fun",0,0,0,0
"fun_ASV_693",45.0517688740601,10.6176301247805,"fun_ASV_693","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_695",28.1037126637448,35.9223593172639,"fun_ASV_695","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_698",-28.6370651918844,-5.89733467668266,"fun_ASV_698","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",9,0.203021148036254,1990.06754488606,9
"fun_ASV_7",-42.6128770647482,-22.2189861904365,"fun_ASV_7","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun",0,0,0,0
"fun_ASV_70",-46.5443309758122,-16.7301539671898,"fun_ASV_70","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun",0,0,0,0
"fun_ASV_702",-31.0831485878355,-2.5351749546063,"fun_ASV_702","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",5,0.200357781753131,591.417432017836,5
"fun_ASV_703",-17.5333382700882,26.2119785274423,"fun_ASV_703","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",2,1,1,2
"fun_ASV_708",11.692597243665,-28.5455209057773,"fun_ASV_708","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",2,0.428571428571429,5,2
"fun_ASV_709",-34.1371870299646,17.9260064819704,"fun_ASV_709","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Unassigned","fun",1,1,0,1
"fun_ASV_71",19.1322557267944,43.0149924050701,"fun_ASV_71","fun","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_ord_Incertae_sedis","Vorticellidae","Vorticella","Unassigned","fun",0,0,0,0
"fun_ASV_710",-43.0952878879624,20.2729104479964,"fun_ASV_710","fun","Viridiplantae","Chlorophyta","Unassigned","Unassigned","Unassigned","Chlorococcum","Unassigned","fun",0,0,0,0
"fun_ASV_714",38.4464261212922,-31.2357093055144,"fun_ASV_714","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_718",-46.7603114199341,-4.89529807603961,"fun_ASV_718","fun","Viridiplantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Rosulabryum","Rosulabryum_capillare_SH1221498.08FU","fun",0,0,0,0
"fun_ASV_72",2.21898950203287,-23.4608374320117,"fun_ASV_72","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",4,0.131198750488091,831,4
"fun_ASV_720",-2.95210962231762,-48.7078830082587,"fun_ASV_720","fun","Viridiplantae","Chlorophyta","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_721",12.9933887417118,44.1605430465403,"fun_ASV_721","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_722",-38.3723734472187,-30.2732044279379,"fun_ASV_722","fun","Viridiplantae","Bryophyta","Bryopsida","Bryales","Bryaceae","Bryum","Unassigned","fun",0,0,0,0
"fun_ASV_725",46.6525241126529,12.5254928871,"fun_ASV_725","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_73",41.9792956282489,4.25623284835282,"fun_ASV_73","fun","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_731",-3.26788763760874,18.4163412510449,"fun_ASV_731","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",2,0.151967435549525,11.2361282273291,2
"fun_ASV_732",38.9778497427286,16.1826352247226,"fun_ASV_732","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_735",19.8928914071276,4.9539266937582,"fun_ASV_735","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",7,0.15462494247584,1995,7
"fun_ASV_74",1.67641413896389,48.4572598575236,"fun_ASV_74","fun","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","Unassigned","fun",0,0,0,0
"fun_ASV_742",32.4694795183463,26.8288399859993,"fun_ASV_742","fun","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora","Neurospora_terricola_SH1517597.08FU","fun",0,0,0,0
"fun_ASV_743",-26.0813432681517,-26.7753822466137,"fun_ASV_743","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",1,1,0,1
"fun_ASV_747",-17.5874412658125,-22.9869399286591,"fun_ASV_747","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_ambigua_SH1573330.08FU","fun",2,0.17064499746064,71.1176714654794,2
"fun_ASV_75",-51.7081687009794,-1.72652115556793,"fun_ASV_75","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_751",8.23603859942992,29.4626160219519,"fun_ASV_751","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Unassigned","Unassigned","fun",3,0.411764705882353,11,3
"fun_ASV_754",29.0004650337035,38.9704898251213,"fun_ASV_754","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_757",-43.2945806123252,16.4639933643455,"fun_ASV_757","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_76",-28.8290352035562,-2.4259457414622,"fun_ASV_76","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",22,0.25668449197861,6346.73144290911,22
"fun_ASV_760",-19.5299767696499,-39.4206419288406,"fun_ASV_760","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_761",-24.6429224018255,-35.9146694615796,"fun_ASV_761","fun","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Unassigned","fun",0,0,0,0
"fun_ASV_762",48.2180277496242,-9.00586843312924,"fun_ASV_762","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_763",7.40169372135306,2.12114655198677,"fun_ASV_763","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",3,0.182311448724905,347.781732283469,3
"fun_ASV_764",26.2360732610784,-21.0995824823028,"fun_ASV_764","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Unassigned","Unassigned","fun",1,1,0,1
"fun_ASV_769",-30.0863600600348,33.7714908253228,"fun_ASV_769","fun","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Unassigned","fun",0,0,0,0
"fun_ASV_77",-50.0524261126157,9.11125699520394,"fun_ASV_77","fun","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma_podzolica_SH1565595.08FU","fun",0,0,0,0
"fun_ASV_770",-1.39059370076878,2.99426558345151,"fun_ASV_770","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",33,0.253584905660377,10386.7064051679,33
"fun_ASV_773",10.8349878505809,3.44931639559995,"fun_ASV_773","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",1,0.199406528189911,0,1
"fun_ASV_78",38.6589177019579,18.082312546568,"fun_ASV_78","fun","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_787",-9.11927586614501,-5.2951337726412,"fun_ASV_787","fun","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unassigned","Unassigned","Unassigned","fun",2,0.174726989079563,89.2286921008592,2
"fun_ASV_79",42.6418166408447,11.7664653905571,"fun_ASV_79","fun","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_8",12.7445545842146,13.0141727258247,"fun_ASV_8","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun",8,0.189723320158103,3636.50906124522,8
"fun_ASV_80",3.01483504630666,-43.9160318877652,"fun_ASV_80","fun","Fungi","Ascomycota","Dothideomycetes","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_802",20.7619852342319,-19.8403843512925,"fun_ASV_802","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",2,0.172573189522342,1980,2
"fun_ASV_807",45.938888381234,-6.94229070152611,"fun_ASV_807","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_809",33.2833729946911,29.0487086383407,"fun_ASV_809","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_810",0.101033505047844,-5.26756217617343,"fun_ASV_810","fun","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gamsii_SH1557013.08FU","fun",6,0.208307501549907,1137.15844107104,6
"fun_ASV_82",28.9257221997322,-0.661894510218049,"fun_ASV_82","fun","Viridiplantae","Anthophyta","Eudicotyledonae","Rosales","Rosaceae","Pyrus","Pyrus_ussuriensis_SH1580762.08FU","fun",1,0.666666666666667,0,1
"fun_ASV_820",-37.4718965143607,28.9597683997726,"fun_ASV_820","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_83",17.3444644531685,39.0852288985578,"fun_ASV_83","fun","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_8309",-25.9761220369078,41.924089141035,"fun_ASV_8309","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_839",-12.0973436927788,-17.2731207527664,"fun_ASV_839","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",4,0.173464119772845,370.145836178396,4
"fun_ASV_84",2.2306561548503,47.2130486297114,"fun_ASV_84","fun","Alveolata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_840",-1.93139030624118,-4.32875949625306,"fun_ASV_840","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",10,0.233820459290188,477.595287011919,10
"fun_ASV_847",-5.57034412003368,1.10375874585022,"fun_ASV_847","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",9,0.236120871398454,499.426609937386,9
"fun_ASV_849",-25.8920362801621,-22.5831367244851,"fun_ASV_849","fun","Alveolata","Ciliophora","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",1,0.666666666666667,0,1
"fun_ASV_85",-3.19278063477168,-6.35871846035768,"fun_ASV_85","fun","Rhizaria","Cercozoa","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",4,0.200836820083682,199.341952017338,4
"fun_ASV_854",-5.00459814367465,-46.6951517343072,"fun_ASV_854","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_86",24.1167575055387,27.1545160922732,"fun_ASV_86","fun","Alveolata","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",1,1,0,1
"fun_ASV_860",-44.6572715459012,15.1025364266079,"fun_ASV_860","fun","Metazoa","Annelida","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_868",-6.6340465585273,-4.46223582488733,"fun_ASV_868","fun","Metazoa","Annelida","Clitellata","Crassiclitellata","Unassigned","Unassigned","Unassigned","fun",5,0.186978297161937,459.976469043248,5
"fun_ASV_872",-11.0382625313023,-45.3416194282948,"fun_ASV_872","fun","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Tetracystis","Unassigned","fun",0,0,0,0
"fun_ASV_880",-44.8197853367484,21.7005678192346,"fun_ASV_880","fun","Alveolata","Ciliophora","Spirotrichea","Urostylida","Holostichidae","Anteholosticha","Unassigned","fun",0,0,0,0
"fun_ASV_89",24.4420683549657,35.6535684351294,"fun_ASV_89","fun","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","Unassigned","fun",0,0,0,0
"fun_ASV_899",24.0590348333454,-43.220361997774,"fun_ASV_899","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_9",-49.9459939220379,-6.55152490018128,"fun_ASV_9","fun","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
"fun_ASV_904",43.4365935190469,6.67160649030922,"fun_ASV_904","fun","Fungi","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","fun",0,0,0,0
